,treatment,target,uplift
147773,0,0,0.09
276538,1,1,0.41
49816,1,0,0.04
377697,1,0,0.0
292135,1,0,-0.25
395928,1,0,0.0
327505,0,0,-0.01
365,1,0,-0.21
286758,0,0,0.06
13697,1,0,0.0
368791,1,1,0.020000000000000018
346652,0,0,0.0
354457,1,0,0.009999999999999998
251506,1,0,0.03
325642,0,1,0.0
363205,0,1,-0.050000000000000044
200864,1,1,0.97
256583,1,0,0.0
2908,1,0,-0.019999999999999997
390079,0,0,0.01
256183,1,0,0.039999999999999994
85601,1,0,0.03
306825,0,0,0.0
114073,0,0,-0.15999999999999998
142360,0,0,-0.01
188933,1,0,0.07
161448,0,1,0.28
267389,1,0,0.01
174274,1,0,0.0
339483,1,0,0.06
3504,1,0,0.060000000000000005
4898,1,0,0.02
383862,1,0,0.11
99323,0,0,0.07999999999999999
384770,0,0,0.0
117355,0,0,-0.10000000000000009
283463,0,1,0.020000000000000018
304928,1,0,0.0
19823,1,0,0.01
160973,1,0,0.03
248818,1,0,0.0
382772,1,0,0.01
328296,0,0,0.03
271508,1,0,-0.26
349918,0,1,0.050000000000000044
227034,1,1,0.94
385200,0,0,-0.02
313171,1,0,0.0
294209,1,0,0.04
174558,0,0,0.0
172889,0,0,0.96
150361,1,0,0.03
254950,0,0,0.019999999999999997
274180,0,1,0.18000000000000005
213469,1,0,0.03
347602,0,0,0.0
343314,1,1,-0.020000000000000018
148222,0,1,0.07999999999999996
8137,1,1,0.09000000000000008
81421,0,0,-0.01
76052,1,1,0.99
394808,1,0,-0.02
273988,1,1,0.08000000000000007
378144,1,1,-0.16000000000000003
250380,1,0,0.03
321016,1,0,-0.01
205910,0,0,-0.13999999999999999
195409,0,0,0.02
233454,1,1,-0.08999999999999997
2806,0,0,0.01
39008,1,1,0.26000000000000006
193094,1,1,-0.06999999999999995
207448,0,0,-0.040000000000000036
336864,0,0,0.0
287969,1,1,-0.030000000000000027
247629,1,1,-0.29999999999999993
110576,0,1,0.22
106656,0,0,0.03
51492,0,0,-0.02
372932,0,0,0.0
324929,0,0,0.05
116377,1,0,0.10000000000000003
23687,0,0,0.39
82791,1,0,0.02
163505,0,1,0.030000000000000027
65575,0,0,0.05
258755,0,0,0.0
27405,0,0,1.0
159217,0,1,-0.06999999999999995
361903,0,0,0.01
142256,1,1,-0.15999999999999992
3922,0,0,0.02
390021,0,0,-0.02
178972,0,0,0.0
113160,0,0,0.0
379745,1,1,-0.25
289004,1,0,0.0
191097,1,0,0.03
344615,1,0,0.019999999999999997
41541,0,0,0.0
27991,1,0,0.1
126991,0,0,0.0
278758,0,1,0.04999999999999993
144105,1,0,0.21
275415,0,0,0.0
302364,0,1,-0.020000000000000018
382543,0,0,-0.01
96062,0,0,0.01
186401,1,0,0.0
149329,0,1,0.5700000000000001
51957,1,0,0.0
396138,1,1,-0.05999999999999994
123998,0,0,0.03
69978,1,1,-0.10999999999999999
267154,1,0,-0.03
365609,0,0,0.99
369590,0,0,0.79
392162,1,1,-0.12
163291,0,1,0.04999999999999993
285488,1,1,-0.07000000000000006
311265,1,0,0.049999999999999996
337916,1,0,0.019999999999999997
17494,1,0,-0.01
155933,1,0,0.01
2018,1,1,0.030000000000000027
323120,1,0,0.03
245884,0,0,0.94
299173,1,0,-0.01
332116,0,1,0.040000000000000036
230630,1,0,0.03
163732,0,0,0.01
349427,0,0,0.0
191045,0,0,0.11
301947,1,0,0.010000000000000009
244757,1,0,0.1
178341,0,0,0.01
178247,0,0,0.019999999999999997
5046,1,1,-0.15000000000000002
347825,1,0,0.0
239134,0,0,0.99
4186,0,0,0.0
370806,0,0,-0.01
65597,1,1,1.0
312656,1,1,-0.029999999999999916
115730,1,0,0.03
355164,0,0,0.13
389988,1,1,-0.07000000000000006
11858,1,0,0.0
108171,1,1,-0.04999999999999993
292351,1,0,0.0
181776,1,1,0.12
320806,1,0,0.0
42191,1,0,0.04
232104,1,0,0.0
306237,1,0,-0.020000000000000018
387641,1,0,0.0
232663,1,0,0.030000000000000002
338102,0,0,0.0
62506,1,0,0.0
131874,1,1,-0.07000000000000006
107672,1,0,0.0
224563,0,0,0.01
127077,1,0,-0.02
90185,1,0,-0.01
383491,0,0,0.08
347344,0,0,1.0
34967,0,0,0.02
312059,1,0,0.0
251624,1,0,0.0
316826,1,0,0.010000000000000009
187367,0,1,0.07000000000000006
323922,1,0,0.0
75029,1,0,0.01
327820,0,1,-0.08999999999999997
143382,1,0,0.0
160785,1,0,0.0
313921,0,0,0.02
48278,0,0,0.96
390826,0,0,0.019999999999999997
162229,1,0,0.0
264709,1,1,0.32999999999999996
280145,1,0,-0.03
94508,1,0,0.03
167075,0,0,1.0
339734,1,0,0.0
126408,0,1,-0.05999999999999994
277575,1,0,0.0
343593,1,0,0.04
265647,0,0,0.07
304994,1,1,-0.07000000000000006
237140,1,0,0.0
155361,1,0,0.0
386847,0,0,0.94
184818,1,0,0.01
161963,1,1,0.09999999999999998
226036,0,0,0.01
303301,0,0,0.02
246668,1,0,-0.02
133324,0,1,-0.25
353316,1,1,0.72
115183,1,0,0.02
293263,1,1,-0.13
275133,1,1,-0.08000000000000007
190698,0,0,0.03
68374,1,0,0.18
146022,1,1,0.20999999999999996
246906,0,0,0.03
317999,0,0,0.11
216107,0,1,-0.07000000000000006
45022,0,0,0.01
347620,0,0,0.0
315597,1,0,0.0
257895,1,0,0.0
6071,1,0,0.010000000000000009
330494,0,0,-0.010000000000000009
77861,1,0,0.0
146726,1,0,0.0
38507,1,0,0.01
243802,0,0,0.96
383757,0,0,-0.03
53505,0,0,-0.07
323711,0,0,0.0
12476,1,0,0.0
57317,0,0,1.0
260322,0,0,0.13
188908,1,0,-0.03
381193,0,0,0.03
195075,1,0,0.0
277338,0,0,0.03
216075,1,0,0.0
124944,1,1,-0.04999999999999993
265627,0,0,0.55
38386,1,0,0.019999999999999997
175835,0,1,-0.01
122747,1,0,-0.01
280528,0,0,0.04
222865,0,0,0.22999999999999998
25683,0,0,0.0
65459,0,0,0.99
218088,0,0,0.01
118359,0,0,-0.01
209122,1,0,-0.01
266398,0,0,-0.01
187592,0,0,0.0
351729,1,0,-0.01
174213,0,1,0.07000000000000006
71212,0,0,-0.040000000000000036
94414,1,1,0.12
310354,0,0,0.01
60573,1,0,0.0
175350,0,0,0.0
82356,1,0,0.02
55796,1,0,0.0
122804,0,0,0.0
101785,0,0,0.0
100623,1,1,0.05999999999999994
122724,0,0,0.06
223548,0,0,0.0
26736,1,0,-0.01
361440,0,0,0.02
178736,0,0,-0.03
104789,0,0,0.02
24938,1,0,0.01
128937,0,0,0.01
136735,1,0,0.02
227364,1,0,-0.04
317435,1,0,0.01
320162,0,0,0.74
388659,0,0,0.0
231271,0,0,0.97
210711,1,0,0.06
355435,1,0,-0.01
173405,0,0,0.03
24387,0,0,0.03
274834,1,0,0.03
349707,0,0,0.01
317868,1,0,-0.01999999999999999
73943,0,0,0.01
197326,1,0,0.04
270759,1,0,0.21
71004,1,0,0.01
284577,0,0,0.0
22255,1,0,0.0
361466,1,0,0.01
193015,0,1,0.29000000000000004
263368,0,0,0.0
306250,0,0,0.05
359799,0,0,0.98
138302,0,1,0.08999999999999997
182581,1,0,0.01
35082,1,0,0.04
60217,1,1,1.0
83188,0,1,0.04999999999999993
198591,1,0,0.02
45218,0,0,0.03
389,1,1,0.009999999999999898
239089,0,1,0.09999999999999998
291193,1,0,0.02
349906,1,1,0.5
345597,0,1,-0.08999999999999997
357161,0,0,0.01
333030,1,0,-0.020000000000000004
183947,0,0,0.07
88360,1,0,0.0
377234,0,0,0.11
129331,0,0,0.04000000000000001
380762,1,0,0.0
184554,0,0,0.03
388605,0,0,0.75
225580,0,0,0.02
36726,0,1,-0.010000000000000009
370452,0,0,0.15999999999999992
11193,0,0,0.01
56774,0,0,0.01
147263,0,1,-0.039999999999999925
319796,1,0,0.0
239746,1,1,0.95
367014,1,0,0.16
85446,0,0,0.01
32540,1,1,0.0
269738,0,0,0.04
336089,0,1,0.59
171599,1,0,0.02
23474,1,0,0.0
13225,0,0,0.04
197730,0,0,0.01
27089,0,0,-0.05
106856,0,1,0.020000000000000018
392209,0,0,-0.04
136297,0,0,0.05
367936,0,1,-0.040000000000000036
188483,0,0,0.01
242657,0,0,-0.29000000000000004
270458,1,1,0.98
34434,1,0,0.09999999999999998
374989,0,1,0.12
46431,0,1,0.06000000000000005
258384,0,1,0.15999999999999992
97123,1,1,0.15000000000000002
305211,1,1,0.88
103634,0,0,0.01
301583,0,0,0.01
138930,0,0,0.039999999999999994
274981,1,0,0.0
87363,1,0,0.01
229879,1,1,-0.040000000000000036
395461,1,1,0.96
108054,1,0,0.0
107585,0,0,0.01
113997,0,0,0.03
166867,0,0,0.25
343315,0,0,-0.020000000000000004
359454,1,0,0.0
249844,1,0,0.0
99172,0,0,0.05
236644,1,1,0.1200000000000001
156120,1,0,0.020000000000000004
297776,1,1,-0.010000000000000009
133112,0,0,0.0
373058,1,0,0.0
364108,0,1,0.020000000000000018
391625,1,0,0.0
266962,1,0,0.03
363193,1,0,0.01
225774,0,0,-0.010000000000000009
160550,0,0,0.0
220514,0,0,0.02
204,0,0,0.01
12209,1,0,-0.019999999999999997
149769,0,1,0.030000000000000027
223962,0,0,0.02
5600,1,0,0.03
170339,1,0,0.0
2336,1,0,0.0
67807,1,1,0.89
59597,1,1,0.30000000000000004
83180,1,0,0.0
145730,1,0,0.01
22446,1,0,0.02
379085,0,0,-0.030000000000000027
317638,0,0,-0.01
255921,1,1,0.020000000000000018
53529,0,1,-0.050000000000000044
278576,1,0,0.02
24443,1,0,0.0
384821,0,0,0.03
136087,0,0,0.97
31885,0,0,0.01
395543,1,0,0.0
7097,0,0,0.019999999999999997
232620,1,0,0.0
93482,0,0,0.0
34194,0,0,0.04
13788,1,1,-0.09999999999999998
202417,1,1,0.37
228867,0,1,-0.050000000000000044
338157,1,0,-0.01
263172,0,1,0.010000000000000009
262955,0,0,0.04
105486,1,0,0.01
125449,1,1,0.78
353493,0,0,0.02
189753,1,0,-0.06999999999999995
216123,0,0,0.01
228856,1,1,0.32999999999999996
357057,0,0,0.029999999999999916
342156,1,0,0.01
163464,0,0,0.020000000000000018
231918,1,0,-0.01
14434,0,0,0.0
336211,1,0,0.09999999999999998
229747,0,0,0.03
306908,1,0,0.04
151778,1,0,0.01
292535,1,0,0.01
57073,1,0,0.01
12153,0,0,0.019999999999999997
23935,1,0,0.06
243582,0,0,0.02
189810,0,1,0.18000000000000005
65793,0,0,0.04
243961,1,0,-0.01
246154,0,0,0.99
218477,0,0,0.01
34838,0,0,0.97
366015,0,0,0.0
334440,0,0,0.0
178701,1,0,0.2
342624,1,0,0.01
353284,0,0,0.13
317548,1,0,0.0
36260,1,1,0.24
366567,1,1,0.21
74110,0,0,-0.13
246629,1,0,0.0
379480,0,1,0.1499999999999999
105322,0,0,0.1
27301,0,0,0.04
331997,0,0,0.01
118862,0,0,0.019999999999999907
222696,1,0,0.15999999999999998
243575,0,1,-0.08999999999999997
197496,1,1,0.99
154711,1,1,0.010000000000000009
180706,0,0,0.01
205048,0,0,0.07
66104,0,0,0.019999999999999997
254019,1,1,-0.010000000000000009
251823,0,1,0.07999999999999996
214009,0,0,-0.04999999999999993
354672,0,0,0.01
150226,1,0,0.14
122481,0,0,0.02
185896,1,0,0.06
110446,0,0,0.0
204178,1,0,0.0
291792,1,0,0.0
384402,0,0,0.0
146368,0,0,0.01
310892,0,0,0.0
296436,0,0,0.019999999999999997
264051,1,0,0.01
305973,0,0,0.02
157124,1,0,0.06
4345,0,0,0.01
185943,0,0,0.03
39112,1,1,0.039999999999999925
317436,0,0,-0.019999999999999997
214908,0,1,0.020000000000000018
96131,1,0,0.03
15177,0,0,0.03
47066,1,1,-0.030000000000000027
82850,0,0,0.07
202466,1,0,0.04
361502,0,0,0.0
222461,1,0,0.01
359714,1,1,0.02
65609,0,1,-0.08999999999999997
142062,1,0,0.0
129422,0,0,0.0
256455,0,1,0.020000000000000018
86472,0,1,0.36
120205,1,0,0.02
11838,0,0,0.0
181606,1,1,0.99
30050,0,0,0.05
258703,0,0,-0.020000000000000004
363767,0,0,0.03
340090,1,1,0.13
322510,1,0,0.02
111514,0,0,-0.009999999999999998
225395,0,0,0.01
229850,1,0,0.0
135526,0,0,-0.21000000000000008
255906,0,0,0.09
399596,1,0,0.09
352737,0,0,0.02
232669,0,0,0.02
184486,0,0,0.06
261551,1,0,0.01
101774,0,0,0.02
332143,1,0,0.0
187699,1,1,0.83
142138,0,0,0.02
96458,1,0,0.0
294053,1,0,0.029999999999999916
220557,0,0,0.01
274163,1,0,-0.03
151929,1,0,0.17000000000000004
87705,0,1,-0.010000000000000009
211638,0,1,0.12
53526,0,0,0.03
380382,0,0,-0.01
18584,0,0,-0.03
250328,0,0,0.02
322314,0,0,0.0
138386,0,0,0.01
329950,1,0,0.13
48780,1,0,0.0
236709,0,0,0.08
212352,0,0,0.0
273137,1,1,0.050000000000000044
195639,1,0,0.0
224672,1,0,-0.01
93942,0,1,0.03
244262,0,1,0.09999999999999998
255704,0,1,0.06999999999999995
205670,0,0,0.03
282014,1,1,0.97
376427,1,1,1.0
241038,1,0,0.17999999999999994
377547,0,0,0.0
47566,0,1,0.010000000000000009
318847,0,0,0.01
147367,1,0,0.02
368073,1,1,0.05999999999999994
330406,0,1,-0.010000000000000009
204764,1,0,0.04
318892,1,1,0.08999999999999997
27778,1,1,-0.19000000000000003
112139,1,1,0.95
9381,1,0,0.09999999999999998
68965,1,1,-0.010000000000000009
113877,1,0,-0.01
257675,1,0,0.02
379483,0,0,0.02
106000,1,0,0.0
161312,1,1,0.16000000000000003
53580,0,1,-0.16000000000000003
212765,1,0,0.04
375132,1,0,0.05
381185,1,0,0.02
337448,1,0,0.07999999999999996
119484,0,0,0.04000000000000001
343511,1,1,0.33
303848,0,0,-0.010000000000000009
151121,0,0,0.98
61708,0,0,0.05
360730,0,1,-0.10999999999999999
337401,1,0,0.03
242383,1,1,-0.04999999999999993
145814,0,1,-0.13
91548,0,0,0.0
223377,0,0,0.24
156820,1,1,-0.06999999999999995
268539,0,0,0.0
147218,1,0,0.0
306361,0,1,0.07999999999999996
180174,0,0,0.04
289593,0,1,-0.040000000000000036
12962,0,0,0.03
143460,0,0,0.0
184041,0,0,0.02
334079,0,0,0.98
375535,0,0,0.01
189061,1,0,0.04
190744,1,0,0.02
244055,1,0,0.09999999999999998
205994,1,0,0.01
359205,0,0,-0.01
29226,1,0,0.01
104498,0,0,-0.01
152207,0,0,0.05
60250,0,0,0.0
182321,0,0,0.0
161141,1,0,0.05
369580,0,0,0.02
65336,1,1,-0.020000000000000018
38523,0,1,-0.09999999999999998
81180,1,0,0.0
158120,0,0,-0.01
179657,0,1,-0.26
135913,1,0,0.009999999999999998
299900,0,0,0.99
43358,0,0,0.0
213338,1,0,0.0
229446,1,0,0.03
94477,0,0,0.01
76688,1,1,1.0
334425,0,0,0.0
96870,1,1,0.09999999999999998
300048,0,1,-0.07000000000000006
268848,1,1,-0.04999999999999999
212946,1,1,0.020000000000000018
355895,1,0,-0.01
13540,0,0,-0.03
193005,0,0,0.0
247564,0,0,0.0
173898,1,0,0.02
387065,0,1,-0.040000000000000036
364045,0,0,0.04
100560,1,0,-0.039999999999999925
215437,1,0,0.06
348879,1,0,0.019999999999999997
300583,0,0,0.030000000000000002
298444,1,0,0.02
71438,1,1,0.92
88276,0,0,0.0
203144,0,0,0.2
390368,1,0,-0.01
305817,0,0,0.95
139242,0,0,0.0
389474,1,0,0.02
91584,1,0,0.0
51258,1,0,0.01
278713,1,0,0.0
343048,0,0,0.01
183371,0,0,0.01
269857,1,0,0.01
338204,0,0,0.06
361800,0,0,0.01
213906,1,0,0.0
354634,0,0,0.02
92993,1,0,0.030000000000000027
162119,0,0,0.02
156108,0,0,0.010000000000000002
325143,0,1,-0.10999999999999999
97075,1,1,-0.18000000000000005
127018,0,0,0.03
173323,0,0,0.9299999999999999
93182,1,0,0.02
78555,0,0,0.01
128510,0,1,0.14
13309,0,1,-0.030000000000000027
211517,0,0,0.0
155595,0,1,-0.16000000000000003
273098,0,0,0.03
337126,0,0,0.0
369634,0,0,0.01
181378,1,0,0.03
137298,0,0,0.95
96473,1,0,-0.02
2767,1,1,0.039999999999999925
128162,1,0,0.01
250257,1,0,-0.02
337365,0,0,0.03
8126,1,0,-0.01
292672,1,0,-0.04000000000000001
258107,0,0,0.01
122917,1,1,-0.06000000000000005
154150,1,1,1.0
214087,1,0,0.02
11992,1,0,0.0
37582,0,1,-0.09999999999999998
28545,1,0,-0.050000000000000044
194416,0,0,0.0
192627,0,1,-0.16000000000000003
101433,0,0,-0.01
148891,0,1,0.020000000000000018
244702,0,1,0.010000000000000009
203055,0,1,0.10999999999999999
346986,1,0,0.0
233604,0,1,0.06999999999999995
287147,0,1,0.010000000000000009
14937,0,1,0.020000000000000018
191145,1,1,-0.01
27003,0,1,0.07999999999999996
259071,0,0,-0.010000000000000009
257103,1,1,0.99
344167,1,0,0.19999999999999996
356474,1,0,0.0
191601,0,0,0.07
259333,0,1,0.16000000000000003
122947,1,0,-0.01
397489,1,1,0.66
11960,1,0,0.20000000000000007
238957,1,0,0.0
265534,0,0,0.01
249799,0,1,-0.020000000000000018
115507,0,0,1.0
374089,0,0,0.0
44254,0,0,0.02
157685,1,0,-0.04
259574,1,0,-0.01
257204,1,1,0.04
98094,0,0,0.99
263365,0,1,0.040000000000000036
94657,0,1,0.010000000000000009
224572,1,0,-0.01
142843,1,0,-0.06
367511,0,0,-0.01
154338,0,0,0.03
198048,1,0,0.0
304526,1,0,-0.01
292666,1,0,0.06
171861,1,0,0.2
331003,0,0,0.019999999999999997
29936,0,0,0.0
334428,1,1,0.029999999999999916
180441,0,0,0.06
395214,1,0,0.0
219210,0,1,-0.18999999999999995
228949,0,1,0.15000000000000002
57576,0,0,0.04
130919,1,1,-0.06000000000000005
283442,0,0,0.01
254792,0,1,0.13
295200,1,1,0.12
171805,0,0,0.0
38413,0,1,-0.06
25229,0,1,0.050000000000000044
336966,1,0,-0.03
385814,0,0,0.019999999999999997
20090,1,0,-0.01
117211,0,0,0.0
80511,1,1,0.0
380852,0,0,0.36
186355,0,0,0.0
19940,0,1,0.13
351613,0,0,0.08
211600,1,1,0.99
65182,1,0,0.07
67406,1,0,0.0
226703,1,0,0.0
3992,0,0,-0.01
9434,1,0,0.0
338688,0,1,-0.26
337762,1,1,0.06
381257,1,0,0.030000000000000027
297678,1,0,-0.01
393366,0,0,-0.01
268178,0,0,0.08
281084,1,0,0.0
171766,0,0,0.0
252612,1,0,-0.009999999999999998
390129,1,0,0.019999999999999997
305562,0,1,-0.12
39221,0,0,-0.009999999999999981
234858,1,0,0.26
81864,0,0,0.020000000000000004
315595,1,0,0.0
143588,0,0,0.0
42565,0,0,0.08000000000000007
7141,1,1,0.029999999999999916
266459,1,1,-0.07999999999999996
172437,0,0,0.04
177095,0,0,0.1
46193,1,1,0.99
20670,0,0,0.03
331382,0,0,-0.05999999999999994
398678,1,0,0.01
13532,0,0,0.01
59274,0,1,0.039999999999999925
252000,0,0,0.0
181771,0,0,-0.01
147518,0,0,0.03
342564,1,0,0.01
380479,1,0,0.01
376196,0,1,0.0
370136,0,0,0.0
134000,0,0,0.01
221597,1,0,0.0
235745,1,1,-0.020000000000000018
248955,1,0,0.03
207138,1,0,0.02
41381,1,1,1.0
268735,0,0,0.0
9461,0,1,-0.040000000000000036
268090,1,0,0.01
300195,0,0,0.0
57801,1,0,0.03
41011,1,1,-0.27
318891,1,1,-0.010000000000000009
267004,0,0,0.04
257338,1,1,0.15000000000000002
19581,1,0,0.0
148799,1,0,-0.04000000000000001
119187,1,0,0.08999999999999997
214003,0,0,0.05
325612,1,0,0.03
38892,1,1,-0.10999999999999999
181908,0,0,0.06
282589,1,0,0.02
78851,1,1,0.17000000000000004
148956,1,0,0.05
224107,0,0,0.01
277701,0,1,-0.09999999999999998
274749,1,0,0.0
109741,0,0,0.01
348814,1,0,0.28
174411,1,0,-0.019999999999999997
331925,1,1,0.58
325922,1,1,0.99
290686,1,1,-0.09999999999999998
170190,1,0,0.0
288994,0,0,0.04
316466,0,0,0.06999999999999999
271826,0,0,0.97
356380,1,1,-0.13
253535,1,1,0.96
90510,0,1,-0.20999999999999996
282271,1,0,0.0
354647,0,1,0.0
47994,0,0,0.0
301196,1,1,-0.010000000000000009
280677,1,0,-0.04999999999999993
1981,1,0,0.01
337296,0,0,-0.01
82869,1,0,-0.09999999999999999
32387,0,1,0.0
27524,1,0,0.01
337611,1,1,0.010000000000000009
143105,0,0,0.48000000000000004
215418,0,0,0.04
52364,0,0,0.0
206594,1,0,-0.02
50242,1,0,0.01
188720,0,0,0.0
227828,1,0,0.03
155449,0,0,-0.04
229480,1,1,0.18000000000000005
346951,1,0,-0.06
117603,1,1,1.0
96379,1,0,0.16
302350,0,0,0.0
293654,0,0,-0.010000000000000002
241410,1,0,0.18
97588,1,1,0.83
92480,1,0,0.019999999999999997
28959,0,0,0.09
284163,0,0,0.08
81355,0,1,0.0
251776,1,0,0.019999999999999997
10187,0,1,-0.12
315035,1,0,0.01
376744,1,0,-0.27
61024,0,0,0.06
299939,1,1,-0.009999999999999898
73462,0,0,0.0
283292,1,0,0.0
175836,1,1,1.0
205520,0,0,0.03
87365,0,0,1.0
10417,1,0,0.01
39863,0,0,0.01
194601,0,0,-0.019999999999999997
67930,1,0,0.08
35359,0,0,0.009999999999999998
150525,1,0,0.03
351155,0,0,0.99
359081,1,0,0.01
388877,1,0,0.0
50663,0,0,0.02
81570,0,0,0.20000000000000007
316752,0,0,-0.01
242547,0,0,0.0
325184,0,0,0.01
89597,0,0,0.0
249639,1,0,0.03
391777,0,0,-0.01
207029,0,1,0.0
203455,1,0,0.06
145683,1,1,-0.040000000000000036
193264,0,1,0.039999999999999925
94637,0,0,0.04
120728,1,0,0.0
3473,0,0,0.0
23286,0,1,-0.04999999999999999
187754,0,0,0.01
3799,1,0,0.0
244562,0,0,0.0
177512,0,0,0.12000000000000001
268453,1,1,0.96
201117,0,0,0.0
340173,0,0,0.0
315187,1,0,0.0
28873,0,1,0.10999999999999999
364031,1,0,0.04000000000000001
399208,1,1,-0.18999999999999995
367166,0,1,0.19000000000000006
276343,1,0,0.11
181462,0,0,0.01
261667,1,0,0.01
239339,1,0,0.02
227933,1,0,0.01
114080,0,0,0.05
368329,0,0,0.23
28658,1,1,0.16000000000000003
183086,1,0,0.0
53164,0,0,0.03
127760,1,0,0.03
99410,1,1,-0.05999999999999994
357671,1,0,-0.01
138900,0,0,0.01
319304,0,0,0.03
315700,1,1,1.0
167398,1,0,-0.019999999999999997
13398,1,0,0.009999999999999998
300162,0,0,0.0
381874,0,0,0.01
270740,1,0,0.030000000000000027
284574,1,0,0.01
382022,0,1,0.010000000000000009
213506,0,0,0.12
212368,1,0,0.0
347815,0,1,-0.030000000000000027
378622,1,0,0.0
170588,0,0,0.03
224512,1,1,0.09
249944,0,1,-0.14
162098,1,0,0.0
123691,1,0,-0.09000000000000002
4798,0,0,0.02
272438,0,0,0.02
312839,1,1,0.01
269753,1,0,0.06
224305,0,0,0.0
160823,0,1,-0.07999999999999996
187372,1,0,0.02
197002,1,0,0.1
155129,1,0,0.01
28065,0,0,0.14
180435,1,0,0.01
165730,0,1,0.17000000000000004
58702,0,1,0.05000000000000002
205833,0,0,0.05
85140,1,1,0.12
326253,0,0,0.02
139410,1,1,-0.05999999999999994
374826,0,0,0.0
170934,0,0,0.03
177491,1,0,0.0
190816,1,0,-0.07
113113,0,0,-0.05
12294,0,0,0.10999999999999999
220380,0,0,0.049999999999999996
231864,0,0,0.06
213294,1,1,0.14
71857,1,0,0.29
33686,1,0,0.11
368668,0,0,0.02
85229,1,0,0.01
94941,1,0,-0.049999999999999996
322240,1,1,-0.05999999999999994
164240,1,1,0.38
260283,0,0,0.0
264957,0,0,0.0
97726,0,1,0.05999999999999994
384933,0,0,1.0
271418,1,0,0.22
14556,1,0,0.02
268950,1,0,-0.02
128037,1,0,0.02
289885,1,0,0.0
306990,0,0,0.03
112058,0,0,0.02
92443,1,0,0.02
190369,0,0,0.03
283530,0,0,0.97
269725,0,0,0.04
321784,1,0,0.01
12430,1,0,0.0
175117,1,1,0.96
367243,1,0,0.0
87688,1,1,0.18000000000000005
225791,0,0,0.0
188241,1,1,0.08000000000000007
124699,0,0,0.98
114195,1,0,0.03
320093,1,1,-0.010000000000000009
101704,1,0,0.0
286322,1,0,0.01
37954,1,1,0.15000000000000002
83707,0,0,0.0
67439,1,0,-0.02
381128,1,0,0.040000000000000036
2296,0,0,0.1
25769,1,0,0.0
357119,1,0,0.27
356199,0,1,0.039999999999999925
197003,1,1,0.16000000000000003
121279,0,0,-0.039999999999999925
323739,0,0,0.02
226985,1,1,0.74
326313,1,0,0.0
27471,0,1,0.029999999999999916
371657,1,0,0.0
46691,0,0,0.01
105764,1,0,0.03
77100,1,1,0.45
215392,1,0,-0.02
27822,0,1,-0.17999999999999994
280186,0,0,0.01
41319,0,0,0.01
173056,1,0,0.18
325822,1,0,0.01
175233,0,0,0.0
261634,1,0,-0.14
276250,1,1,0.030000000000000027
53923,1,0,0.0
338576,0,0,-0.03999999999999998
21428,0,0,1.0
253195,0,1,-0.04999999999999993
44931,0,0,-0.01
225031,1,0,0.03
25334,1,1,0.18000000000000005
38780,1,0,-0.01
259374,1,0,0.02
328008,0,0,0.04
240823,0,0,0.01
149910,0,0,0.0
229034,1,0,0.01
81667,1,0,0.06
233359,1,1,-0.010000000000000009
167110,0,0,0.01
386663,0,0,-0.18000000000000002
160886,0,0,0.03
295218,1,1,-0.27999999999999997
199660,0,0,0.0
74509,1,0,0.06
10828,1,0,0.02
61990,1,0,0.05
84882,0,0,0.01
354563,0,0,0.03
195870,1,0,0.01
246430,1,1,0.15000000000000002
6872,0,0,0.0
239741,0,0,0.0
124197,0,1,-0.010000000000000009
10512,0,0,0.0
297872,0,0,-0.060000000000000005
154503,1,0,-0.01
306228,0,0,0.01
324313,1,0,0.0
57322,1,1,-0.08999999999999997
276813,0,0,0.01
111897,0,0,0.96
72447,1,1,0.06000000000000005
243502,0,0,-0.01
309913,1,0,0.0
109467,1,1,0.1
78983,0,0,0.01
354474,1,0,-0.09000000000000001
327738,1,0,0.0
61449,0,0,0.02
126853,0,0,-0.21999999999999997
299397,1,1,0.050000000000000044
264176,0,0,0.16000000000000003
194153,0,0,0.98
380654,0,1,0.0
189633,1,1,0.99
301682,0,0,0.01
199246,1,1,-0.07000000000000006
37645,0,0,-0.02
26702,1,0,0.14
351872,0,0,0.16000000000000003
65684,0,0,0.0
241517,0,0,0.01
188814,1,0,0.0
371324,1,0,0.02
326440,1,0,0.08
228313,1,0,0.0
99874,0,0,0.04
213478,0,1,0.15999999999999998
22305,0,0,0.01
309504,1,0,-0.010000000000000009
37605,0,0,0.01
69924,0,0,0.049999999999999996
298557,0,0,0.06
185393,0,1,-0.15999999999999992
181158,0,0,-0.01
315284,1,0,-0.01
349267,1,1,-0.040000000000000036
392958,1,0,0.0
349120,0,0,0.01
169336,0,1,-0.050000000000000044
260511,0,0,0.0
296967,1,1,0.03
289036,1,1,-0.09999999999999998
65281,0,0,0.01
165530,1,0,0.13
164509,1,0,0.04
288535,1,0,0.08999999999999997
129673,1,0,0.05
57632,0,1,0.020000000000000018
194073,0,0,0.04
161275,0,0,0.02
115139,0,0,-0.09000000000000008
176855,1,0,0.10999999999999999
284240,0,1,-0.07000000000000006
51153,0,0,-0.01
8212,1,1,0.14
365275,0,0,1.0
369866,0,0,0.02
292625,0,0,0.07
142357,0,0,0.0
274780,1,0,0.01
104142,0,1,0.07000000000000006
153522,0,0,0.01
103262,0,0,0.01
140985,0,0,0.0
